주소,위도,경도
경기도 화성시 금곡로 24,37.202280,126.826700
강원 춘천시 백령로 53-1,37.885670,127.730830
경기도 하남시 미사강변중앙로111번안길 52,37.541580,127.210100
경기도 김포시 김포한강2로23번길 10,37.617800,126.714980
경기도 하남시 미사강변대로 220,37.539770,127.214700
서울특별시 영등포구 대림로29길 39,37.527120,126.898960
경기도이천시서희로79,37.276420,127.441410
경기도의정부시회룡로241,37.739140,127.037500
경기도오산시오산로306,37.151060,127.073850
경기도 수원시 영통구 인계로 219,37.258930,127.047980
경기도 하남시 미사강변대로226번길 64,37.535610,127.219730
경기도수원시권선구권선로638,37.417260,127.514090
강원강릉시하평길34,37.752900,128.873470
강원강릉시문화의길16,37.756730,128.871640
서울특별시 강동구 양재대로114길 20,37.526890,127.127760
서울특별시 강서구 화곡로 285,37.554420,126.847490
경기도성남시수정구산성대로지하2748,37.418310,127.522190
경기도광주시오포읍능평로192,37.409080,127.257610
서울특별시 송파구 올림픽로35길 112,37.517870,127.104090
서울특별시 성북구 화랑로13길 14,37.593960,127.020780
인천광역시연수구해돋이로107,37.459380,126.700260
인천광역시 남동구 호구포로 921,37.459080,126.709310
경기도김포시풍무로124,37.612430,126.711140
인천광역시연수구새말로43,37.454740,126.702870
인천광역시 중구 우현로 67,37.566830,126.994590
서울특별시 구로구 경인로 198-1,37.500060,126.886680
서울특별시 강북구 삼양로 221-1,37.640780,127.021230
경기도화성시병점3로24,37.200660,126.835500
강원동해시발한로229,37.520610,129.112490
경기도 안양시 만안구 안양로304번길 10,37.384740,126.924190
"경기 용인시 처인구 금령로99번길 1,",37.232420,127.200650
경기도 안산시 단원구 다문화길 4,37.323490,126.815280
서울특별시 동작구 상도로 84,37.508520,126.943140
"서울 강남구 남부순환로 2609,",37.520820,127.043300
"경기 화성시 만세구 향남읍 행정중앙2로 63-3,",37.194780,126.836270
서울특별시 금천구 가산디지털1로 5,37.454710,126.896170
"경기 군포시 송부로74번길 3-40,",37.366160,126.937450
"경기 수원시 권선구 동수원로242번길 23,",37.257520,126.974320
"서울 금천구 독산로 141,",37.459510,126.894120
경기도하남시미사강변동로82,37.540300,127.210760
강원특별자치도 원주시 개봉교길 2,37.341950,127.921790
"경기 파주시 심학산로 384,",37.763580,126.783060
"서울 강북구 노해로 87,",37.640170,127.030430
강원특별자치도 강릉시 하평3길 42,37.753520,128.874420
경기도 성남시 수정구 산성대로 지하211-1,37.447520,127.123220
경기도 안산시 단원구 다문화1길 3,37.321610,126.814470
강원원주시신지정로3253,37.345940,127.919210
경기도 성남시 수정구 산성대로 지하217-1,37.441800,127.127090
경기도 용인시 기흥구 용구대로 2398,37.279140,127.117490
"경기 성남시 수정구 수정로 208,",37.444740,127.126640
"경기 광주시 태전동로 16,",37.410820,127.259900
"경기 수원시 권선구 동수원로 232,",37.257410,126.973250
"인천 제물포구 제물량로 65,",37.456850,126.707700
서울특별시 종로구 통일로14길 2,37.570960,126.984280
"서울 강서구 공항대로 261,",37.547310,126.851820
인천광역시 남동구 서창남로 16-42,37.453270,126.701880
서울특별시 동대문구 답십리로66길 91,37.571630,127.037500
강원 원주시 단관길 104-11,37.340150,127.923110
"경기 김포시 중봉로 4,",37.615440,126.718880
경기도평택시서정역로1,36.990620,127.090060
서울특별시 강북구 도봉로67길 29,37.642910,127.025320
인천광역시계양구임학동로38,37.453410,126.705490
경기도 시흥시 은계번영길 40,37.383610,126.805990
경기도 남양주시 다산지금로 202,37.632270,127.219600
인천광역시 부평구 동암남로 9,37.459360,126.708770
서울특별시 동작구 시흥대로 640,37.515320,126.938580
강원특별자치도 원주시 남원로 441-8,37.337350,127.922290
경기도 김포시 풍무로 97,37.614050,126.712830
"서울 중랑구 면목로 354,",37.607920,127.093120
"경기 성남시 중원구 산성대로372번길 17,",37.441870,127.140180
인천광역시 남동구 석산로 143,37.455880,126.703730
"경기 수원시 장안구 덕영대로535번길 38,",37.303920,127.013150
경기도 안양시 만안구 덕천로 112,37.379350,126.927610
"인천 남동구 석정로 501,",37.449530,126.728940
강원 동해시 발한로 63,37.522110,129.119280
서울특별시 노원구 광운로 7,37.658760,127.060180
경기도 시흥시 군서로18번길 9-1,37.382280,126.800470
경기도 남양주시 진접읍 내각1로73번길 6,37.640650,127.214220
인천광역시계양구계산시장길716,37.454490,126.702750
경기도화성시향남읍3.1만세로11093,37.203160,126.826760
경기도연천군전곡읍은전로78번길56,38.092740,127.074840
서울특별시 강서구 방화대로 319,37.553810,126.848140
인천광역시 부평구 새갈로 15,37.451690,126.707860
경기도 화성시 봉담읍 장등1길 3-1,37.204010,126.828560
서울특별시 성북구 보문로 55-1,37.585680,127.018500
경기도 군포시 산본천로 196,37.357950,126.930520
경기도 양평군 양평읍 양평시장1길 13,37.492190,127.490930
경기도 부천시 원미구 부일로 719,37.501410,126.789090
경기도 평택시 평택5로 100,36.988580,127.088430
서울특별시 마포구 신촌로 180,37.566750,126.903430
서울특별시 도봉구 덕릉로60길 3,37.672340,127.051830
경기도 파주시 와석순환로515번길 61,37.759550,126.776810
경기도 안양시 만안구 안양로329번길 14-5,37.382290,126.920230
서울특별시 영등포구 디지털로 391,37.522860,126.894970
인천광역시 서구 길주로75번길 30,37.453680,126.705140
경기도 부천시 범안로 41,37.503630,126.769760
서울특별시 강서구 곰달래로 101,37.549220,126.848810
경기도 김포시 사우중로 19,37.613820,126.714180
경기도 부천시 소사구 부천로 1,37.486700,126.792510
인천광역시 서구 심곡로 44-1,37.454820,126.707460
경기도용인시처인구포곡읍포곡로124번길2,37.414460,127.520240
서울특별시서대문구연희로88,37.583170,126.940310
강원특별자치도 원주시 남원로534번길 28,37.346410,127.920210
인천광역시 부평구 부흥북로 144,37.452350,126.707640
서울특별시 중구 마른내로 46,37.562480,127.000260
서울특별시 동대문구 답십리로69길 8,37.571400,127.042080
"경기 평택시 고덕여염9길 22,",36.990700,127.082270
"서울 송파구 석촌호수로 61,",37.511510,127.109330
"서울 동대문구 왕산로 18,",37.569940,127.044730
"경기 의정부시 발곡로 26,",37.737240,127.037700
"경기 파주시 문산읍 문향로 87-1,",37.762420,126.783610
경기도 안산시 상록구 샘골로 190,37.309910,126.850050
"강원 춘천시 서부대성로 160-1,",37.882100,127.732770
"경기 군포시 산본로323번길 16-29,",37.359650,126.939130
"인천 동구 송현로 38,",37.477190,126.640320
인천광역시 미추홀구 경인로 지하125,37.455910,126.702570
경기도 김포시 풍무로 124,37.616150,126.716770
"서울 성동구 마장로 310,",37.563570,127.034770
서울특별시 은평구 역말로 43,37.601770,126.931980
인천광역시 서구 가정로223번길 27,37.452480,126.703500
경기도 광주시 태전동로 27,37.410740,127.258800
인천광역시 미추홀구 경인로 159,37.459330,126.702530
서울특별시 중랑구 용마산로94길 6,37.608530,127.094450
"서울 금천구 가산디지털2로 46,",37.453300,126.892960
강원 춘천시 서부대성로48번길 16,37.876510,127.726700
경기도화성시남양읍남양시장로66번길913,37.203930,126.836170
경기도 동두천시 중앙로 9,37.900720,127.061430
인천광역시 부평구 부평대로 134,37.454790,126.707690
서울특별시 영등포구 도림로 150,37.521650,126.893070
경기도 안산시 단원구 화랑로 71,37.317300,126.814730
경기도수원시영통구아주로34,37.414590,127.520620
경기도 남양주시 다산순환로 325,37.639790,127.211640
경기도 군포시 당산로125번길 47,37.359050,126.934140
경상북도포항시남구축항로72,36.022350,129.345670
경기도 구리시 동구릉로 124,37.597630,127.128770
인천광역시 계양구 계양대로 170,37.459850,126.708280
서울특별시 관악구 보라매로2길 8,37.480290,126.951280
경기도오산시오산로214,37.152680,127.081160
경기도의정부시체육로29813,37.739350,127.031940
경기도부천시소사구경인로216번길91,37.504730,126.763010
경기도부천시부일로5651,37.500500,126.761870
경기도 평택시 목천로 7,36.990580,127.088930
경기도 포천시 왕방로 150,37.893030,127.201710
경기도 오산시 궐리사로 34,37.152320,127.080250
경기도 안산시 상록구 본오로 145,37.305830,126.855670
인천광역시 남동구 장수로 3-12,37.452600,126.706610
인천광역시 서구 가정로 312,37.458300,126.705040
경기도 안산시 상록구 석삼말로 17,37.309310,126.849810
경기도 수원시 팔달구 덕영대로 931,37.278940,127.022630
경기도평택시중앙2로41,36.993920,127.086750
서울중랑구신내로19길42,37.608120,127.092150
경기도 의정부시 용민로7번길 37,37.737510,127.031370
경기도 안양시 만안구 박달로542번길 5,37.387790,126.923600
서울특별시 영등포구 영등포로 225,37.523110,126.898160
경기도 안양시 만안구 안양로 406,37.386200,126.925570
경기도안양시동안구관평로327번길45,37.409410,127.515830
경기도 가평군 신천중앙로 119,37.830330,127.510170
인천광역시 남구 독정이로 34,37.452090,126.710140
경기도 안산시 상록구 본오로 102,37.306150,126.857020
인천광역시 서구 검단로768번길 17,37.453640,126.705740
인천광역시서구가정로451,37.452660,126.707730
경기도 의정부시 평화로 221-2,37.740060,127.036430
경기도 화성시 병점로 33,37.202320,126.831990
서울특별시 영등포구 디지털로53길 12,37.522050,126.891350
강원 강릉시 율곡로2968번길 22,37.748290,128.872550
인천광역시 서구 발산로 6,37.455940,126.703190
인천광역시 계양구 계산로72번길 1,37.452670,126.709570
경기도 성남시 중원구 금상로57번길 9-1,37.439830,127.138630
서울특별시 송파구 오금로32길 46,37.516350,127.107260
인천광역시 미추홀구 경인로 지하343,37.451350,126.707040
경기도 화성시 병점2로 85,37.199110,126.831130
경기도 시흥시 호현로40번길 16,37.375850,126.799390
서울특별시 구로구 구로동로 108,37.496520,126.888150
경기도 시흥시 봉우재로69번길 29-1,37.378120,126.799890
서울특별시중구장충단로253,37.567360,126.999220
서울특별시 중랑구 면목로56길 32,37.606290,127.096120
서울특별시 강북구 삼양로 427,37.644220,127.029920
경기도 화성시 동탄순환대로 10,37.197020,126.828670
경기도파주시문산읍문산로26번길13,37.762590,126.783960
서울특별시금천구독산로305,37.456630,126.893810
경기도이천시율면고당로136,37.280990,127.442740
경기도오산시원동로35,37.148860,127.075210
경기파주시광탄면청계말길66,37.760700,126.782840
강원원주시우산초교길15,37.339070,127.920760
강원속초시동해대로3931,38.211580,128.591700
강원특별자치도춘천시금강로106,37.879230,127.726460
"서울 금천구 가산디지털2로 169-23,",37.452110,126.899230
서울특별시 강서구 곰달래로59길 23,37.553180,126.849760
경기도 시흥시 배곧4로 103,37.380880,126.806030
경기도 의정부시 평화로 219,37.733210,127.036430
서울특별시 도봉구 시루봉로15길 9,37.666270,127.044730
경기도안산시단원구광덕4로112,37.411510,127.518660
경기도 양주시 옥정로 152,37.785930,127.048530
경기도 포천시 소흘읍 솔모루로 76,37.895810,127.195900
"경기 안양시 동안구 엘에스로 47,",37.390350,126.951050
"경기 의왕시 안양판교로 100,",37.349540,126.968850
"인천 남동구 소래역로18번길 51,",37.445140,126.734100
경기도 평택시 고덕국제대로 77,36.993840,127.084920
